row_index,image_uid,file_name,relative_path,file_hash,model
736,255df8f871ca4146b2508290d40cb797,S7R08467.JPG,SfM/SfM_W_external/S7R08467.JPG,7d6da65073823486fb58c76de3a3080839a21fd6c0d1c18e471ae95db4dd2990,openai/clip-vit-base-patch32
737,6ed52101103e4e0cb3ac7787b76de167,S7R08468.JPG,SfM/SfM_W_external/S7R08468.JPG,37a08b3a2401359d35d261cb12ce5609ac4b1666944d866fc076e04b30b7bbc5,openai/clip-vit-base-patch32
738,991d5adcf8bb4de4a4efff7e1d9ae221,S7R08469.JPG,SfM/SfM_W_external/S7R08469.JPG,c973fdf39d7685f0104e648dc92bbbd9e09924666be69c55642380df876c27bb,openai/clip-vit-base-patch32
739,503040d230da4c269cdac8536dd0628a,S7R08470.JPG,SfM/SfM_W_external/S7R08470.JPG,4880d6a2b80477e165b3e810d5960a49fd1b67d4ed9a8586f7266332bfa74991,openai/clip-vit-base-patch32
740,0abc061968e14760bffac4e7f6bb44c4,S7R08471.JPG,SfM/SfM_W_external/S7R08471.JPG,d9934ee4d734d5954d9f2afca5349c18d1546cac58171674699739ed81d8c2ce,openai/clip-vit-base-patch32
741,b5ce2e562f0f42899dcf58bcd62ad0a9,S7R08472.JPG,SfM/SfM_W_external/S7R08472.JPG,4fe9b64ae69a9f3c7e2a145006af1e1f40919dc42030321700d3d003f7010ca2,openai/clip-vit-base-patch32
742,6ee9ad5722fc40f5a0deb8796143bb8d,S7R08473.JPG,SfM/SfM_W_external/S7R08473.JPG,0fcfb76f3faba7bc6adb28b50cea60929fca84c0aa7061654e9b8e9eb84374f9,openai/clip-vit-base-patch32
743,c2076e0222ee45c1b810326491932946,S7R08474.JPG,SfM/SfM_W_external/S7R08474.JPG,dff03fc41db5bb3f3c7aac8341273dc16ae633e8f96ff702cc10ec64350f72b1,openai/clip-vit-base-patch32
744,6a2fc8cd874345a6817406420a6ac4e7,S7R08475.JPG,SfM/SfM_W_external/S7R08475.JPG,1a1bd328e1ef055e28fb7236e8156e6d54780c58959f53aa4e21b3826665fe50,openai/clip-vit-base-patch32
745,15f98477474c421f8692797d7d5ec010,S7R08476.JPG,SfM/SfM_W_external/S7R08476.JPG,81be10ff485d409f9a30184e84370bc48ba5ccbd3951f1dc26687f9354b109c2,openai/clip-vit-base-patch32
746,3b18929d8c3b4f3e9b4fb9a064e7703f,S7R08477.JPG,SfM/SfM_W_external/S7R08477.JPG,8a312e1ad4f847502cbc1d02db528b19b9c8c8f8b0e564f32eb681339a66c924,openai/clip-vit-base-patch32
747,724cdccdb2584109ac3a3ed58ca49572,S7R08478.JPG,SfM/SfM_W_external/S7R08478.JPG,83322e545c404e448aa81af95bf92599a06ca3f5fa2cc74841a582609ae202ff,openai/clip-vit-base-patch32
748,93a125cdb3cb4cd9931040a318633f16,S7R08479.JPG,SfM/SfM_W_external/S7R08479.JPG,baaf85375392f2b8d0b88da44e6fe3cb3fcee1ebd9c90055010f96d22ebe35fc,openai/clip-vit-base-patch32
749,f947193a336745a787ef380aaf67e371,S7R08480.JPG,SfM/SfM_W_external/S7R08480.JPG,7d96d9015757dca2dde6fcbc650ae0a709b0538eded7b187e2c8b0a9e62cd4cc,openai/clip-vit-base-patch32
750,82bcd30207344242a0ef0df6c11c385d,S7R08481.JPG,SfM/SfM_W_external/S7R08481.JPG,ae40ceb794f9ba2876c5e53100ab5b25a63d61c76fa1029e8e31540fba8e838f,openai/clip-vit-base-patch32
751,cb96b02ce9a24b07b273303a1ca41f70,S7R08482.JPG,SfM/SfM_W_external/S7R08482.JPG,001c3e889eff543bb27e3a5e726290016788234354c2996e41f897156258410b,openai/clip-vit-base-patch32
752,24b48c8eb05b49c089c28b2d03360b73,S7R08483.JPG,SfM/SfM_W_external/S7R08483.JPG,aa87e208605e2ae38bc0d40bc82aca6b95542650f213e8e0c4e55029321b78fd,openai/clip-vit-base-patch32
753,e139a28d4d114e448bcd7b8523254ed8,S7R08484.JPG,SfM/SfM_W_external/S7R08484.JPG,800c07bf41864a051b40fdaa2468995aa6154d37d26c7fc7856495250aed5da0,openai/clip-vit-base-patch32
754,1d0615ea69f5498d80440502147425cd,S7R08485.JPG,SfM/SfM_W_external/S7R08485.JPG,5f8efc3e4be4a15259c5cb98512e8321fd7ea6d163a86a4d47c451305acce96d,openai/clip-vit-base-patch32
755,f4c8ce22b2b8493981205551419d7479,S7R08486.JPG,SfM/SfM_W_external/S7R08486.JPG,66999f809561d08deda3b07397285fc4f1ff1c9f0029932e81f5c20e6799e03a,openai/clip-vit-base-patch32
756,fa2b038ae4574972b5df6a6f1dff3ae6,S7R08487.JPG,SfM/SfM_W_external/S7R08487.JPG,0256d887d8c9fe40a584aa02e3200b013913fa0415e503b0e0feaeb14eed68c3,openai/clip-vit-base-patch32
757,10174af65dbb4430889dce2709c257cb,S7R08488.JPG,SfM/SfM_W_external/S7R08488.JPG,788afdaef3b465b622bd98487b8ae8066e0c96e021c8ec4e307c3d085b9a44e3,openai/clip-vit-base-patch32
758,19225dfe67bf47b0b3cd5549cab7cb05,S7R08489.JPG,SfM/SfM_W_external/S7R08489.JPG,0194d0b2ef242de136182cfe49cef74b38fa173cdb779286a5f1e76dd627b7bf,openai/clip-vit-base-patch32
759,d24b8438dc0b4af1b520168ca4db2d88,S7R08490.JPG,SfM/SfM_W_external/S7R08490.JPG,9ec2bfd0e9b530b54000d5998b488c9677f4796b4135a510f7020bb6d8edd70d,openai/clip-vit-base-patch32
760,e1b0ae5a80824d5383892df7b3d3ccc3,S7R08491.JPG,SfM/SfM_W_external/S7R08491.JPG,e46c9800b4a58452b12760e5757ba4a0fe649a0350d2934890d6586e92c0c572,openai/clip-vit-base-patch32
761,aab4e117dc704dc7bda8fa1bf7a41c73,S7R08492.JPG,SfM/SfM_W_external/S7R08492.JPG,7fd8263aa2bac458b6b30a3bd3174a16183f93171f077cd621624a45d6ff9193,openai/clip-vit-base-patch32
762,34bc4e0ada514e849a664e2801e0e440,S7R08493.JPG,SfM/SfM_W_external/S7R08493.JPG,51114f0aae2f7e4ba6171eee1b5ed0da1d3fed8a744699b90e15a0958e732820,openai/clip-vit-base-patch32
763,33d8e7418ec2496f8c0ffdb77b86e169,S7R08494.JPG,SfM/SfM_W_external/S7R08494.JPG,a0cdbfee5cf9add0cc9a710e1d03d596d8bbfe902473e7ce4d187c587aa4fd05,openai/clip-vit-base-patch32
764,b2a1ff2cce664108ab065c5830d1e990,S7R08495.JPG,SfM/SfM_W_external/S7R08495.JPG,faa7ef31deab7b854419758ca6fcf94a985dfd3cfc8b7f9ddadc9d4660c1276a,openai/clip-vit-base-patch32
765,00bfc1ad3cae45b1beedf00d2a7c5210,S7R08496.JPG,SfM/SfM_W_external/S7R08496.JPG,d210f1c0ff80f658de422b8c4c395ab61366d6f5981c964b8b96b750dd58b02b,openai/clip-vit-base-patch32
766,4f6f3b9e3d4f400b992de84d30e60349,S7R08497.JPG,SfM/SfM_W_external/S7R08497.JPG,3a39cc8c9818b0d82275f1701d2123a8031b9be1df8a14217cb5aabaa95deaf7,openai/clip-vit-base-patch32
767,85b0e9c224274af0bc0746a49ed3b1c8,S7R08498.JPG,SfM/SfM_W_external/S7R08498.JPG,d284ab778b36283305a7e36bb8bc0e514be29e66c9f8061c1146d6bf431ad8ea,openai/clip-vit-base-patch32
768,221cf524e1594252bca76d924444195d,S7R08499.JPG,SfM/SfM_W_external/S7R08499.JPG,35a6ecee2a71781a29b1ae61a0dce13e48239596aa11535f9391b620243af2f8,openai/clip-vit-base-patch32
769,0531f7e2ca1c4993b3d265429ea964a9,S7R08500.JPG,SfM/SfM_W_external/S7R08500.JPG,79ea9b9d3523221a632c6470fe70dd73c1509ebae61367c94216c7f116310aa3,openai/clip-vit-base-patch32
770,394fb31c54174f559f607f7755ae9a44,S7R08501.JPG,SfM/SfM_W_external/S7R08501.JPG,87ed05035da36173d79e9100ab84a0666970cd650f7287b53628fbaaea2a656e,openai/clip-vit-base-patch32
771,bf1de832ad4a46a2933f7745cbd79d87,S7R08502.JPG,SfM/SfM_W_external/S7R08502.JPG,b14ae4cb991f41706fe159d7fe2ebcbf8e56960d5fa9171584a64731a88f49e3,openai/clip-vit-base-patch32
772,d59bd3c4ecb34482be43547879f97c35,S7R08503.JPG,SfM/SfM_W_external/S7R08503.JPG,7076cebecd080bd32f4695c9e94eaaef53a84e03203814584bba04c53a0f0ecc,openai/clip-vit-base-patch32
773,52726b011be14340b4eb831ae6f1c28f,S7R08504.JPG,SfM/SfM_W_external/S7R08504.JPG,e94f2e8cdfc84787d1fbe5491ac1002c93a43caf13a57231f98e9f2226ba57d1,openai/clip-vit-base-patch32
774,21f19d0b206547e2aa494166d15262fa,S7R08505.JPG,SfM/SfM_W_external/S7R08505.JPG,290a18669d0f736cf9b94feca9e5f9ec9a2df840252163794aa6e4aa6c13610d,openai/clip-vit-base-patch32
775,09a49b2343234ef9a78214309673179d,S7R08506.JPG,SfM/SfM_W_external/S7R08506.JPG,95166fe7dbc28dae5e1b94905971084ceaafc59a1459e594b0783b09aceeb1ad,openai/clip-vit-base-patch32
776,16cb160c6d9c46b0ad2f0100f6243986,S7R08507.JPG,SfM/SfM_W_external/S7R08507.JPG,45b4d344e475c21a1f7d5af9e66742d6b841736fdf6962cc42ca2412ba764a4d,openai/clip-vit-base-patch32
777,c712ff581aa44dbfb807f55e11973b93,S7R08508.JPG,SfM/SfM_W_external/S7R08508.JPG,c548452c9ed4d3c9a916fa4bce2b8f48476c0267181ae7381bdd1802696b713c,openai/clip-vit-base-patch32
778,9cd23c38569c42cf8a4762c9f8ec07a4,S7R08509.JPG,SfM/SfM_W_external/S7R08509.JPG,6812da41e133761cb9ccb2778ab1f926c1172135252e5d55341a73fdb0d0bb95,openai/clip-vit-base-patch32
779,4da91ade2a6b48028123e3a7948eeb7c,S7R08510.JPG,SfM/SfM_W_external/S7R08510.JPG,d10bb7823c40cc1e8d89e8db3427916cfb7e3cbf3574a9760c7ea344635b5070,openai/clip-vit-base-patch32
780,31e163e99a8e4912b46881854820652f,S7R08511.JPG,SfM/SfM_W_external/S7R08511.JPG,5676b1ee9265bd8b0d0a321d935bfdca12f37e081ee29aebd14e4b6e62a8c426,openai/clip-vit-base-patch32
781,6ee4be8a62244b14b554fd786fe0765f,S7R08512.JPG,SfM/SfM_W_external/S7R08512.JPG,a0df3e837897429e0eb499d55883ed1ef55c395d6f8aa7635f736f80b5483075,openai/clip-vit-base-patch32
782,a2facc83d3f3437c97ff62c52c3cdb76,S7R08513.JPG,SfM/SfM_W_external/S7R08513.JPG,05dd3a1e5d78b479dff7cfeb29fbd7adc64ae17b4a2723f37abb880137c3358e,openai/clip-vit-base-patch32
783,665dfe83d430442cb4df553f7b8ebe54,S7R08514.JPG,SfM/SfM_W_external/S7R08514.JPG,8f36e07387795dc4e6c9321af86b49d09943259de79054f2072fc96b269662e4,openai/clip-vit-base-patch32
784,c16b14f2ed404f66b17c886680353bdd,S7R08515.JPG,SfM/SfM_W_external/S7R08515.JPG,5bff5f3b8fe12911e18396cb8be345026c19f687e69e20582ebdc5476c4ef57a,openai/clip-vit-base-patch32
785,4f3bd3ab18464082aa57c47fa718b696,S7R08516.JPG,SfM/SfM_W_external/S7R08516.JPG,68edbd8f8ceca696ce5ef0e0e09db9403ecac6057abbc22481929596661d898e,openai/clip-vit-base-patch32
786,fb3175f4552e4c839c9ec574f93e8f4f,S7R08517.JPG,SfM/SfM_W_external/S7R08517.JPG,72fe5334b01765de24939aed6164f7360a691a8e22c041dba5d7d34ea6bd5e76,openai/clip-vit-base-patch32
787,762f9942eac2447d9c64c9c32c0ee1fa,S7R08518.JPG,SfM/SfM_W_external/S7R08518.JPG,cab2ff657cdc4907eecb1bc17b48c670bd08da4102c461aa80f5a5abfe18929a,openai/clip-vit-base-patch32
788,8f8c0ede2959437685d32f72f04f4ba3,S7R08519.JPG,SfM/SfM_W_external/S7R08519.JPG,4efa4cc808767caf800df40545ebcfb0962028d6a9c7cfb3b62c0773f9dec1be,openai/clip-vit-base-patch32
789,cfcdf234c4164aacbb9bd2badf15080d,S7R08520.JPG,SfM/SfM_W_external/S7R08520.JPG,8317cea288bd62ded12c307d49b42355c3df5fd46be4906236fdb9d408c3decc,openai/clip-vit-base-patch32
790,f34298cb29674011a9d81ac502db2d45,S7R08521.JPG,SfM/SfM_W_external/S7R08521.JPG,6a309fe864fd4196412b3b6a62d04ced00b31bf4328df84548d4a246961fa8d3,openai/clip-vit-base-patch32
791,00917e7e23184fd2b63c48a83476fae1,S7R08522.JPG,SfM/SfM_W_external/S7R08522.JPG,94392dfcf3c1e6ec5b54ee451f68868df03be2daf067a3a69d8d665ed218e817,openai/clip-vit-base-patch32
792,42a037e24ca64b38b8e45066da4eb6bf,S7R08523.JPG,SfM/SfM_W_external/S7R08523.JPG,7d7554e8dabf9f2e5bf134a77a1eee2966d7dd3483be2f7474df5d35fd2682f5,openai/clip-vit-base-patch32
793,519e2ea8a4f64243ad78ff78c093248c,S7R08524.JPG,SfM/SfM_W_external/S7R08524.JPG,883f4f63176897d9dbe3a75e8cc0b7a39a1fca2527dcfd1197061f737356704a,openai/clip-vit-base-patch32
794,d5513878a02447ae9b548e1c1033478c,S7R08525.JPG,SfM/SfM_W_external/S7R08525.JPG,28a4fac333f56ab98c860fc2ad599756b651c479c191bcb1792ca095e7eeb570,openai/clip-vit-base-patch32
795,ab5c28fb74f645bc8f5b47deedea8def,S7R08526.JPG,SfM/SfM_W_external/S7R08526.JPG,9d3420e1522b94e8adbcd3c42754d150d44efd2d97046cb1fb2253b85ba39234,openai/clip-vit-base-patch32
796,0a2861dda4494bf385821a5e40963228,S7R08527.JPG,SfM/SfM_W_external/S7R08527.JPG,8fdf6a135a413304c7566d95c2a011abbdae70ca82d62ce78aabaa19ca7635f0,openai/clip-vit-base-patch32
797,e4a6890259cb4f858c25e7f947287d02,S7R08528.JPG,SfM/SfM_W_external/S7R08528.JPG,6d58277e8bb64ace93cf9d4f200c310a4e7d6913d36a881a87e27f15878254e5,openai/clip-vit-base-patch32
798,b26e3a4669bd4ec8bc41914207e0dd39,S7R08529.JPG,SfM/SfM_W_external/S7R08529.JPG,355b31c08d219b2f5cf5b32522b7aa4febf4b154ce7698080c51c56e367e4f79,openai/clip-vit-base-patch32
799,1911a672ae40403a9ce09ce6f9b92da3,S7R08530.JPG,SfM/SfM_W_external/S7R08530.JPG,388589ffbb0d418d8e972d9b8a2829e62e167f41d560901f2bf82b446c6d302b,openai/clip-vit-base-patch32
800,488285bf39484c2a9c61965188b05476,S7R08531.JPG,SfM/SfM_W_external/S7R08531.JPG,55f91ad9a5241f005c8ed105d7be74a3763189acb5db391b0e334475bb8116be,openai/clip-vit-base-patch32
801,1977d93126e44b05853205a265a6ecec,S7R08532.JPG,SfM/SfM_W_external/S7R08532.JPG,406b51009dd418ef5f8e16b1a85e20d2ab0b4bdc1e7c7ce5ee6e06d16b15cb29,openai/clip-vit-base-patch32
802,7f43a6e591df4d21a5d9d92941f0b32e,S7R08533.JPG,SfM/SfM_W_external/S7R08533.JPG,6ac5754e210d98a3fa310ccb7ed61aa8f00f59e2736642c151e9f638ede8d506,openai/clip-vit-base-patch32
803,e76a4ee794a847eb87d0b49adef690e2,S7R08534.JPG,SfM/SfM_W_external/S7R08534.JPG,bd9354ab035805ad1296d82de77f202c258800f0f6ab5955ff0cf559d32c382f,openai/clip-vit-base-patch32
804,284b7fa7caf94cceb35eed725972ad39,S7R08535.JPG,SfM/SfM_W_external/S7R08535.JPG,57f9446093a8a07901ded10898171a4d05aeeb60a61001398bd141ba0e61de50,openai/clip-vit-base-patch32
805,988c1358dfa64caca24a54af373db064,S7R08536.JPG,SfM/SfM_W_external/S7R08536.JPG,712c05b25b9b5320adda112800e18a347baeecc37690793d470153f37cc21435,openai/clip-vit-base-patch32
806,fc22330edd174dfcbe205d11a7ec506a,S7R08537.JPG,SfM/SfM_W_external/S7R08537.JPG,4e7447ef834ca0db863ac1aa1881f285da3f17d021f8114cd3225f989e326ac5,openai/clip-vit-base-patch32
807,56c7f45a74374eb7990d1a165dff3d5b,S7R08538.JPG,SfM/SfM_W_external/S7R08538.JPG,4078bed60dcf51ec112a49480c0b7aa459a02787bf8c8fbe7909e277a2a76e03,openai/clip-vit-base-patch32
808,412a1a8e700d4587b7a0f765020308e8,S7R08539.JPG,SfM/SfM_W_external/S7R08539.JPG,d5ba0f747ac1302b5ec4036c16642dc028e6c9682a370992206b37e821b1b7d3,openai/clip-vit-base-patch32
809,d7d09f86eff74a5d8fce5aedd62ab72b,S7R08540.JPG,SfM/SfM_W_external/S7R08540.JPG,7d62d54c9db493a187ec57878508b629db077f7bf48f1baca4e999894b3de462,openai/clip-vit-base-patch32
810,946dbc06c7f342aebb545a06d56f7e19,S7R08541.JPG,SfM/SfM_W_external/S7R08541.JPG,38b6e06100b199dd6c5d1e27033ae792bf6dd580d922d3006bd06c9bb89f40ff,openai/clip-vit-base-patch32
811,015997e0c07442b8a86db444a4c84a67,S7R08542.JPG,SfM/SfM_W_external/S7R08542.JPG,40b933806d3e6bdcf0d6b7927dbde9fc7cf44a246a627bd22cd4f37dbe9db059,openai/clip-vit-base-patch32
812,e54147cdb89f4fbf8ce50b59c92185e5,S7R08543.JPG,SfM/SfM_W_external/S7R08543.JPG,2e5bb5f549827d986765a191d61a4f5ccdae099d18576d0f583673070743df84,openai/clip-vit-base-patch32
813,5e3143de9f4a4a868f608257bed03740,S7R08544.JPG,SfM/SfM_W_external/S7R08544.JPG,9bd30507e9c06874711dfb87d1ba830166611f6562758a3ce0af559e4ee97c38,openai/clip-vit-base-patch32
814,38ae999c5b0f4f0084e37393fbfcbc3c,S7R08545.JPG,SfM/SfM_W_external/S7R08545.JPG,69b3945e48ed95d435b2db54c9a7a071abda0d844903536d7e8664f4f052f2b3,openai/clip-vit-base-patch32
815,98bc2a1bb07d49fc97c9371231f60097,S7R08546.JPG,SfM/SfM_W_external/S7R08546.JPG,112fd066549dbc1000e129361b6102ecd0f1e7be6e7a4285e39d9e0e0ead793f,openai/clip-vit-base-patch32
816,7ae240d3ecae44dcbb221ad0f0d8d66c,S7R08547.JPG,SfM/SfM_W_external/S7R08547.JPG,8af55cc2737888ed151097ff67ad681260be5efd1b04ac0120b2b4d263f02edb,openai/clip-vit-base-patch32
817,dbe5d87c83c741c59541b461cea506e8,S7R08548.JPG,SfM/SfM_W_external/S7R08548.JPG,dbd544094379f4894ac3e989c582c503c2caa6bd0b78db96c90d60332539e099,openai/clip-vit-base-patch32
818,bd5d6828130043489c691724d80b9b43,S7R08549.JPG,SfM/SfM_W_external/S7R08549.JPG,cd4b7805435d70ad31736e8d084acd893ed9745290ca9b457b71b99d8fec7c02,openai/clip-vit-base-patch32
819,dc33a4d356864a43b6e385ec9260d635,S7R08550.JPG,SfM/SfM_W_external/S7R08550.JPG,825c2dd8b485b5c4331989f5459fcc9f0eea77530f1f67f3e42e34920c853995,openai/clip-vit-base-patch32
820,f96156d90dd34095a0fca066ff662995,S7R08551.JPG,SfM/SfM_W_external/S7R08551.JPG,65c5fd63223b35ddf6246260c1884f2d3df484fea2ff3e3abd5f7fb38e1e2feb,openai/clip-vit-base-patch32
821,63a835ac35774a38970f46dfa0786c7c,S7R08552.JPG,SfM/SfM_W_external/S7R08552.JPG,e69c4b10de84944b422635d9b7091cf4e2695dc8fc70803bf58a2828bea0fde2,openai/clip-vit-base-patch32
822,77645f3d84d247339345ee8f162e572d,S7R08553.JPG,SfM/SfM_W_external/S7R08553.JPG,255109bede761a601f9a0f7fbe83eb29d23b2e92cc47e66cf37674123a9fd31c,openai/clip-vit-base-patch32
823,40c8955be5834bc185b426c09f5e63c8,S7R08554.JPG,SfM/SfM_W_external/S7R08554.JPG,f67f0a1100648191225ba549b1e89ad021950b6ae2f82845d8a7d9643b230529,openai/clip-vit-base-patch32
824,fb4611ae8b154fc19b5b0a84d6201f20,S7R08555.JPG,SfM/SfM_W_external/S7R08555.JPG,35837bb27f3f453eb399b0b97c1b464c2f11aac5bb3e34ab5764276c0efbc6ae,openai/clip-vit-base-patch32
825,5ed42d08547441219f4626706bd2e249,S7R08556.JPG,SfM/SfM_W_external/S7R08556.JPG,041b45ebb9e555680ceea1e495a06ca1c7f1e7de2f7490be1a01c0da2d58057e,openai/clip-vit-base-patch32
826,dc630b60c765458c9848ba4f1854950a,S7R08557.JPG,SfM/SfM_W_external/S7R08557.JPG,8dec93a7a2eb482f5820e76d8a3a78d1c918cd74bb8af35cd4247cc664c15f0d,openai/clip-vit-base-patch32
827,3b262ef737d04291ab72a41a363455dc,S7R08558.JPG,SfM/SfM_W_external/S7R08558.JPG,947ece67656d9451ba60dd3591f46f5eb611315795daf0698409008f1e593bc8,openai/clip-vit-base-patch32
828,f4bdab57c96c4c0a92ba68778015a57d,S7R08559.JPG,SfM/SfM_W_external/S7R08559.JPG,d159d22ee4b991d459732e22c6fe6beac572c528f41c26e37d4a1d3e4f7c502b,openai/clip-vit-base-patch32
829,a5bd8ac5a89e4a10b43b5f90598087be,S7R08560.JPG,SfM/SfM_W_external/S7R08560.JPG,cec0291f2b311be7188d8973676c6aa5e25179d6752bc515fa39ae269b844778,openai/clip-vit-base-patch32
830,6c48eb45c9314ba9aafdd53ad5066ed4,S7R08561.JPG,SfM/SfM_W_external/S7R08561.JPG,717a2d95b3e7b7a097d8fa5197d783c57283e12704b3bac2506b0e2ffd727b1b,openai/clip-vit-base-patch32
831,88f48fa8714b47439078ffdd550b4402,S7R08562.JPG,SfM/SfM_W_external/S7R08562.JPG,4855388f901868cd89d22c0793f98ead8f1188ffddae7f908facd7ae6efa5fd8,openai/clip-vit-base-patch32
832,39d9847546364d788c505a4f9fc458ab,S7R08563.JPG,SfM/SfM_W_external/S7R08563.JPG,53950b588d1a8ae42ced2e37bc0af13bdb0f95a8d2ac9510730d142f9384507a,openai/clip-vit-base-patch32
833,5fecfe2b83904ccab43dff05186e61a2,S7R08564.JPG,SfM/SfM_W_external/S7R08564.JPG,921ecb64ab54f2539a6c2d078b9e302d925fd6a371e72db9115d27a4e296995f,openai/clip-vit-base-patch32
834,543be414203343f79c3807b1c982b1d5,S7R08565.JPG,SfM/SfM_W_external/S7R08565.JPG,5ad90f13cc0d4728db294a9fb7442d21a60a4f9d5953330a4d0a39ce4d531bb4,openai/clip-vit-base-patch32
835,28e735ef602c46ae8ecca90d05f584f1,S7R08566.JPG,SfM/SfM_W_external/S7R08566.JPG,d111aa6e02b933e92e61fd0ed54c76e2f0265df05a737608e50313db8ee1a24d,openai/clip-vit-base-patch32
836,299ed20abe68446f84d655db05e72120,S7R08567.JPG,SfM/SfM_W_external/S7R08567.JPG,55fedf78632eeaae4d7a643723b12c8235480ca03925950b934a038daccac85a,openai/clip-vit-base-patch32
837,8f46e246c2c448518ce00b86cb087a15,S7R08568.JPG,SfM/SfM_W_external/S7R08568.JPG,92d9ce5a7c83d14b65a15729f8b601e0a13cad4641f9814e6ece580bf1c8c5f5,openai/clip-vit-base-patch32
838,0a6eea1734ba475e97e010e0d1bdc8ac,S7R08569.JPG,SfM/SfM_W_external/S7R08569.JPG,d4f59fc781be2b69d66d0f00c69d88b1aaadeca9cc3e2dbcb3b75b40a40580a2,openai/clip-vit-base-patch32
839,7374f18cd9ff4828980845ee3fcbb6bd,S7R08570.JPG,SfM/SfM_W_external/S7R08570.JPG,05de3472045545a5314c336b55c93334522c2fc4989007f367db4001024a9fd3,openai/clip-vit-base-patch32
840,bacd585a60ee4128be14507aecbb8829,S7R08571.JPG,SfM/SfM_W_external/S7R08571.JPG,5240118a0b406c1e011a00026fc0016cf06b92471d430210c4e9b15b7717fe06,openai/clip-vit-base-patch32
841,26286ecde23644f2880d4f21b4f2c7b8,S7R08572.JPG,SfM/SfM_W_external/S7R08572.JPG,a2cedb86c4f79a9437c5466e95e8c5cc49cabbe2602bd01036ada333a4f6f348,openai/clip-vit-base-patch32
842,04904d7be7f84bd4994bc2ac71188466,S7R08573.JPG,SfM/SfM_W_external/S7R08573.JPG,b0511132667c72ab01ba9112a37ed4f3b6ced64f4761d4eba605a7897c336d6b,openai/clip-vit-base-patch32
843,a69a6e08f44e4b46b88490a79c3b7518,S7R08574.JPG,SfM/SfM_W_external/S7R08574.JPG,13c8ca580fb8c536a64ff2534f211ee58e348bf7a2a868cdae2b487d5a2f7bf9,openai/clip-vit-base-patch32
844,47e1334563b044759da51a2642e25f7e,S7R08575.JPG,SfM/SfM_W_external/S7R08575.JPG,25b5949370b0a2778586181ef4d4ce45d55da3709ccfa0dbbdfae8f31a16ab50,openai/clip-vit-base-patch32
845,e53469c1cfec4f9ba0da2a5ee75c6679,S7R08576.JPG,SfM/SfM_W_external/S7R08576.JPG,2e7948684456ad440b6dc020c707d17fd6f180684178c752b24cdf850af94280,openai/clip-vit-base-patch32
846,af76f777c4b44a01807053adf4fd362f,S7R08577.JPG,SfM/SfM_W_external/S7R08577.JPG,58e20c1c001604ae5298425bc939986ed3fc73838cf8de04ae0271b911d9908e,openai/clip-vit-base-patch32
847,0487c34d6f0a4c25ba57fceca9fc78e5,S7R08578.JPG,SfM/SfM_W_external/S7R08578.JPG,6f321055a5ea67dea8ef2eafc98e2dbdefddda639287c6248abc0dbb3f34c9bf,openai/clip-vit-base-patch32
848,ef197fb564cd4bf49a70b92ccaceacc6,S7R08579.JPG,SfM/SfM_W_external/S7R08579.JPG,513bd9fa42a2ecc0d2550ed21b69a00cef4575966bd40e51887c83384685df1e,openai/clip-vit-base-patch32
849,b84245763b2f47338309d919a96d57b0,S7R08580.JPG,SfM/SfM_W_external/S7R08580.JPG,9a79c28a10425c1a437c25d78e9c4ba6f0fc82f88f46680d8d9e419a8477de8e,openai/clip-vit-base-patch32
850,3f2d6f18c3cc4e21b6757a6ebf6cfd93,S7R08581.JPG,SfM/SfM_W_external/S7R08581.JPG,43fc3e4da3742ea1d5e9a067e942d00470ceff98d616d74e7608e3def7eb2054,openai/clip-vit-base-patch32
851,0336a3297c224f1f9fd1be130ae795ea,S7R08582.JPG,SfM/SfM_W_external/S7R08582.JPG,e3caf037472dd2cef9f6acf8b47c920cb88e617dc04633d2062a395ccd4825e6,openai/clip-vit-base-patch32
852,931a0e25de4c4e1f8409875540712315,1 (10).JPG,Various_A/1 (10).JPG,89e7c881f6cb5dbc69d0894cfe1d41eed23a926cc0714012204722f37456eab2,openai/clip-vit-base-patch32
853,3cae6513130e4af09b3e3ef0f1c92b19,1 (12).JPG,Various_A/1 (12).JPG,757db356a5b3e44ff78111cd9ca1019c5c0383fe2974f89fb4763445206a840b,openai/clip-vit-base-patch32
854,8ceaf4da9f8c4a9cb51be51ffb169f68,1 (19).JPG,Various_A/1 (19).JPG,f019dff29f9057a715c1fa8dc74ae78258d6fa34058fa5e95e4819c860e1af86,openai/clip-vit-base-patch32
855,6cd6f7345fb448c6b3009f06b4cb454f,1 (39).JPG,Various_A/1 (39).JPG,60f10deec57bc1a76ad66f405e102ff3933b646ad0b78cbf791c155bf60d59ec,openai/clip-vit-base-patch32
856,4f370ca4c6de45599800cd5d9083c54e,1 (47).JPG,Various_A/1 (47).JPG,664f0e5dadc43d68e105a13c6d29e5ce36558a76345f4b8867cef973a955d357,openai/clip-vit-base-patch32
857,478b884e83594712bedfaeb74066df88,1 (8).JPG,Various_A/1 (8).JPG,fd3981929f90ae5609164c1f2c582a14d828363408d177f8f77dc841210030c7,openai/clip-vit-base-patch32
858,6c880f57b31245da982fcc0b602e16a0,1.JPG,Various_A/1.JPG,4edfa1bcdc02e1f5219cb527a5be102ccf9d18c22ca6e897f6a14b5b50c22eae,openai/clip-vit-base-patch32
