image_uid,file_name,facet,term_key,label,similarity_score,source,vocabulary_version
8e45991d3cb248b6b3653324b6e89703,S7R08461.JPG,shot_type,wide,Wide view,0.223997,clip,1.0
8e45991d3cb248b6b3653324b6e89703,S7R08461.JPG,people,no_people,No people,,threshold_rule,1.0
8e45991d3cb248b6b3653324b6e89703,S7R08461.JPG,condition,weathered_timber,Weathered timber,0.245195,clip,1.0
c74128d813f24c33ae5256dfb710783b,S7R08462.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
c74128d813f24c33ae5256dfb710783b,S7R08462.JPG,scene_type,landscape,Landscape,0.244097,clip,1.0
c74128d813f24c33ae5256dfb710783b,S7R08462.JPG,shot_type,wide,Wide view,0.223756,clip,1.0
c74128d813f24c33ae5256dfb710783b,S7R08462.JPG,people,no_people,No people,,threshold_rule,1.0
3995d59e6ad44579883f0668ba0397d5,S7R08463.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
3995d59e6ad44579883f0668ba0397d5,S7R08463.JPG,scene_type,landscape,Landscape,0.239462,clip,1.0
3995d59e6ad44579883f0668ba0397d5,S7R08463.JPG,shot_type,wide,Wide view,0.22852,clip,1.0
3995d59e6ad44579883f0668ba0397d5,S7R08463.JPG,people,no_people,No people,,threshold_rule,1.0
3995d59e6ad44579883f0668ba0397d5,S7R08463.JPG,condition,weathered_timber,Weathered timber,0.250666,clip,1.0
cdf0ce78d669473a880cdd79cae4f2d9,S7R08464.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
cdf0ce78d669473a880cdd79cae4f2d9,S7R08464.JPG,scene_type,landscape,Landscape,0.244867,clip,1.0
cdf0ce78d669473a880cdd79cae4f2d9,S7R08464.JPG,shot_type,wide,Wide view,0.237707,clip,1.0
cdf0ce78d669473a880cdd79cae4f2d9,S7R08464.JPG,people,no_people,No people,,threshold_rule,1.0
cdf0ce78d669473a880cdd79cae4f2d9,S7R08464.JPG,nature,exposed_rock,Exposed rock,0.240544,clip,1.0
cdf0ce78d669473a880cdd79cae4f2d9,S7R08464.JPG,condition,weathered_timber,Weathered timber,0.258845,clip,1.0
be077ed484514f6c874081336170fb72,S7R08465.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
be077ed484514f6c874081336170fb72,S7R08465.JPG,scene_type,landscape,Landscape,0.256122,clip,1.0
be077ed484514f6c874081336170fb72,S7R08465.JPG,shot_type,wide,Wide view,0.244378,clip,1.0
be077ed484514f6c874081336170fb72,S7R08465.JPG,people,no_people,No people,,threshold_rule,1.0
f9502d0a5e9e4a0681b5f756edfc10bb,S7R08466.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
f9502d0a5e9e4a0681b5f756edfc10bb,S7R08466.JPG,scene_type,landscape,Landscape,0.250596,clip,1.0
f9502d0a5e9e4a0681b5f756edfc10bb,S7R08466.JPG,shot_type,wide,Wide view,0.238121,clip,1.0
f9502d0a5e9e4a0681b5f756edfc10bb,S7R08466.JPG,people,no_people,No people,,threshold_rule,1.0
f9502d0a5e9e4a0681b5f756edfc10bb,S7R08466.JPG,condition,weathered_timber,Weathered timber,0.246452,clip,1.0
255df8f871ca4146b2508290d40cb797,S7R08467.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
255df8f871ca4146b2508290d40cb797,S7R08467.JPG,scene_type,landscape,Landscape,0.251812,clip,1.0
255df8f871ca4146b2508290d40cb797,S7R08467.JPG,shot_type,wide,Wide view,0.225537,clip,1.0
255df8f871ca4146b2508290d40cb797,S7R08467.JPG,people,no_people,No people,,threshold_rule,1.0
6ed52101103e4e0cb3ac7787b76de167,S7R08468.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
6ed52101103e4e0cb3ac7787b76de167,S7R08468.JPG,scene_type,landscape,Landscape,0.260002,clip,1.0
6ed52101103e4e0cb3ac7787b76de167,S7R08468.JPG,shot_type,wide,Wide view,0.244553,clip,1.0
6ed52101103e4e0cb3ac7787b76de167,S7R08468.JPG,people,no_people,No people,,threshold_rule,1.0
6ed52101103e4e0cb3ac7787b76de167,S7R08468.JPG,condition,weathered_timber,Weathered timber,0.247116,clip,1.0
991d5adcf8bb4de4a4efff7e1d9ae221,S7R08469.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
991d5adcf8bb4de4a4efff7e1d9ae221,S7R08469.JPG,scene_type,landscape,Landscape,0.264607,clip,1.0
991d5adcf8bb4de4a4efff7e1d9ae221,S7R08469.JPG,shot_type,wide,Wide view,0.236573,clip,1.0
991d5adcf8bb4de4a4efff7e1d9ae221,S7R08469.JPG,people,no_people,No people,,threshold_rule,1.0
991d5adcf8bb4de4a4efff7e1d9ae221,S7R08469.JPG,nature,dog,Dog,0.24117,clip,1.0
991d5adcf8bb4de4a4efff7e1d9ae221,S7R08469.JPG,nature,snow,Snow,0.242257,clip,1.0
991d5adcf8bb4de4a4efff7e1d9ae221,S7R08469.JPG,nature,exposed_rock,Exposed rock,0.24006,clip,1.0
503040d230da4c269cdac8536dd0628a,S7R08470.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
503040d230da4c269cdac8536dd0628a,S7R08470.JPG,scene_type,exterior,Exterior,0.245971,clip,1.0
503040d230da4c269cdac8536dd0628a,S7R08470.JPG,shot_type,wide,Wide view,0.240322,clip,1.0
503040d230da4c269cdac8536dd0628a,S7R08470.JPG,people,no_people,No people,,threshold_rule,1.0
503040d230da4c269cdac8536dd0628a,S7R08470.JPG,structure,main_hut,Main hut,0.290087,clip,1.0
503040d230da4c269cdac8536dd0628a,S7R08470.JPG,structure,outbuilding,Outbuilding,0.293463,clip,1.0
503040d230da4c269cdac8536dd0628a,S7R08470.JPG,condition,weathered_timber,Weathered timber,0.261224,clip,1.0
0abc061968e14760bffac4e7f6bb44c4,S7R08471.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
0abc061968e14760bffac4e7f6bb44c4,S7R08471.JPG,scene_type,landscape,Landscape,0.243231,clip,1.0
0abc061968e14760bffac4e7f6bb44c4,S7R08471.JPG,shot_type,wide,Wide view,0.229248,clip,1.0
0abc061968e14760bffac4e7f6bb44c4,S7R08471.JPG,people,no_people,No people,,threshold_rule,1.0
b5ce2e562f0f42899dcf58bcd62ad0a9,S7R08472.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
b5ce2e562f0f42899dcf58bcd62ad0a9,S7R08472.JPG,scene_type,landscape,Landscape,0.254278,clip,1.0
b5ce2e562f0f42899dcf58bcd62ad0a9,S7R08472.JPG,shot_type,wide,Wide view,0.230014,clip,1.0
b5ce2e562f0f42899dcf58bcd62ad0a9,S7R08472.JPG,people,no_people,No people,,threshold_rule,1.0
6ee9ad5722fc40f5a0deb8796143bb8d,S7R08473.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
6ee9ad5722fc40f5a0deb8796143bb8d,S7R08473.JPG,scene_type,landscape,Landscape,0.250985,clip,1.0
6ee9ad5722fc40f5a0deb8796143bb8d,S7R08473.JPG,shot_type,wide,Wide view,0.235414,clip,1.0
6ee9ad5722fc40f5a0deb8796143bb8d,S7R08473.JPG,people,no_people,No people,,threshold_rule,1.0
6ee9ad5722fc40f5a0deb8796143bb8d,S7R08473.JPG,condition,weathered_timber,Weathered timber,0.253714,clip,1.0
c2076e0222ee45c1b810326491932946,S7R08474.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
c2076e0222ee45c1b810326491932946,S7R08474.JPG,scene_type,landscape,Landscape,0.255039,clip,1.0
c2076e0222ee45c1b810326491932946,S7R08474.JPG,shot_type,wide,Wide view,0.24209,clip,1.0
c2076e0222ee45c1b810326491932946,S7R08474.JPG,people,no_people,No people,,threshold_rule,1.0
c2076e0222ee45c1b810326491932946,S7R08474.JPG,condition,weathered_timber,Weathered timber,0.24253,clip,1.0
6a2fc8cd874345a6817406420a6ac4e7,S7R08475.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
6a2fc8cd874345a6817406420a6ac4e7,S7R08475.JPG,scene_type,landscape,Landscape,0.241435,clip,1.0
6a2fc8cd874345a6817406420a6ac4e7,S7R08475.JPG,shot_type,wide,Wide view,0.233942,clip,1.0
6a2fc8cd874345a6817406420a6ac4e7,S7R08475.JPG,people,no_people,No people,,threshold_rule,1.0
15f98477474c421f8692797d7d5ec010,S7R08476.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
15f98477474c421f8692797d7d5ec010,S7R08476.JPG,scene_type,landscape,Landscape,0.256492,clip,1.0
15f98477474c421f8692797d7d5ec010,S7R08476.JPG,shot_type,wide,Wide view,0.236893,clip,1.0
15f98477474c421f8692797d7d5ec010,S7R08476.JPG,people,no_people,No people,,threshold_rule,1.0
15f98477474c421f8692797d7d5ec010,S7R08476.JPG,nature,glacier,Glacier or ice cliff,0.248143,clip,1.0
15f98477474c421f8692797d7d5ec010,S7R08476.JPG,nature,exposed_rock,Exposed rock,0.247444,clip,1.0
3b18929d8c3b4f3e9b4fb9a064e7703f,S7R08477.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
3b18929d8c3b4f3e9b4fb9a064e7703f,S7R08477.JPG,scene_type,landscape,Landscape,0.238012,clip,1.0
3b18929d8c3b4f3e9b4fb9a064e7703f,S7R08477.JPG,shot_type,wide,Wide view,0.218818,clip,1.0
3b18929d8c3b4f3e9b4fb9a064e7703f,S7R08477.JPG,people,no_people,No people,,threshold_rule,1.0
3b18929d8c3b4f3e9b4fb9a064e7703f,S7R08477.JPG,nature,penguin,Penguin,0.242841,clip,1.0
3b18929d8c3b4f3e9b4fb9a064e7703f,S7R08477.JPG,nature,glacier,Glacier or ice cliff,0.243343,clip,1.0
3b18929d8c3b4f3e9b4fb9a064e7703f,S7R08477.JPG,nature,exposed_rock,Exposed rock,0.251116,clip,1.0
724cdccdb2584109ac3a3ed58ca49572,S7R08478.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
724cdccdb2584109ac3a3ed58ca49572,S7R08478.JPG,scene_type,landscape,Landscape,0.255418,clip,1.0
724cdccdb2584109ac3a3ed58ca49572,S7R08478.JPG,shot_type,wide,Wide view,0.23351,clip,1.0
724cdccdb2584109ac3a3ed58ca49572,S7R08478.JPG,people,no_people,No people,,threshold_rule,1.0
724cdccdb2584109ac3a3ed58ca49572,S7R08478.JPG,nature,exposed_rock,Exposed rock,0.242113,clip,1.0
93a125cdb3cb4cd9931040a318633f16,S7R08479.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
93a125cdb3cb4cd9931040a318633f16,S7R08479.JPG,scene_type,exterior,Exterior,0.243931,clip,1.0
93a125cdb3cb4cd9931040a318633f16,S7R08479.JPG,shot_type,wide,Wide view,0.231193,clip,1.0
93a125cdb3cb4cd9931040a318633f16,S7R08479.JPG,people,no_people,No people,,threshold_rule,1.0
93a125cdb3cb4cd9931040a318633f16,S7R08479.JPG,structure,main_hut,Main hut,0.281327,clip,1.0
93a125cdb3cb4cd9931040a318633f16,S7R08479.JPG,structure,outbuilding,Outbuilding,0.273446,clip,1.0
93a125cdb3cb4cd9931040a318633f16,S7R08479.JPG,condition,weathered_timber,Weathered timber,0.243961,clip,1.0
f947193a336745a787ef380aaf67e371,S7R08480.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
f947193a336745a787ef380aaf67e371,S7R08480.JPG,scene_type,landscape,Landscape,0.264867,clip,1.0
f947193a336745a787ef380aaf67e371,S7R08480.JPG,shot_type,wide,Wide view,0.242711,clip,1.0
f947193a336745a787ef380aaf67e371,S7R08480.JPG,people,no_people,No people,,threshold_rule,1.0
f947193a336745a787ef380aaf67e371,S7R08480.JPG,condition,weathered_timber,Weathered timber,0.247601,clip,1.0
82bcd30207344242a0ef0df6c11c385d,S7R08481.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
82bcd30207344242a0ef0df6c11c385d,S7R08481.JPG,scene_type,landscape,Landscape,0.246586,clip,1.0
82bcd30207344242a0ef0df6c11c385d,S7R08481.JPG,shot_type,wide,Wide view,0.232552,clip,1.0
82bcd30207344242a0ef0df6c11c385d,S7R08481.JPG,people,no_people,No people,,threshold_rule,1.0
82bcd30207344242a0ef0df6c11c385d,S7R08481.JPG,nature,exposed_rock,Exposed rock,0.242788,clip,1.0
82bcd30207344242a0ef0df6c11c385d,S7R08481.JPG,condition,weathered_timber,Weathered timber,0.262547,clip,1.0
cb96b02ce9a24b07b273303a1ca41f70,S7R08482.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
cb96b02ce9a24b07b273303a1ca41f70,S7R08482.JPG,scene_type,landscape,Landscape,0.263172,clip,1.0
cb96b02ce9a24b07b273303a1ca41f70,S7R08482.JPG,shot_type,wide,Wide view,0.237945,clip,1.0
cb96b02ce9a24b07b273303a1ca41f70,S7R08482.JPG,people,no_people,No people,,threshold_rule,1.0
cb96b02ce9a24b07b273303a1ca41f70,S7R08482.JPG,nature,snow,Snow,0.241102,clip,1.0
cb96b02ce9a24b07b273303a1ca41f70,S7R08482.JPG,nature,sea_ice,Sea ice,0.241186,clip,1.0
cb96b02ce9a24b07b273303a1ca41f70,S7R08482.JPG,nature,glacier,Glacier or ice cliff,0.250548,clip,1.0
24b48c8eb05b49c089c28b2d03360b73,S7R08483.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
24b48c8eb05b49c089c28b2d03360b73,S7R08483.JPG,scene_type,landscape,Landscape,0.222235,clip,1.0
24b48c8eb05b49c089c28b2d03360b73,S7R08483.JPG,shot_type,detail,Detail,0.210692,clip,1.0
24b48c8eb05b49c089c28b2d03360b73,S7R08483.JPG,people,no_people,No people,,threshold_rule,1.0
24b48c8eb05b49c089c28b2d03360b73,S7R08483.JPG,nature,exposed_rock,Exposed rock,0.247913,clip,1.0
e139a28d4d114e448bcd7b8523254ed8,S7R08484.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
e139a28d4d114e448bcd7b8523254ed8,S7R08484.JPG,scene_type,landscape,Landscape,0.244525,clip,1.0
e139a28d4d114e448bcd7b8523254ed8,S7R08484.JPG,shot_type,detail,Detail,0.211815,clip,1.0
e139a28d4d114e448bcd7b8523254ed8,S7R08484.JPG,people,no_people,No people,,threshold_rule,1.0
e139a28d4d114e448bcd7b8523254ed8,S7R08484.JPG,nature,penguin,Penguin,0.274,clip,1.0
e139a28d4d114e448bcd7b8523254ed8,S7R08484.JPG,nature,glacier,Glacier or ice cliff,0.266687,clip,1.0
e139a28d4d114e448bcd7b8523254ed8,S7R08484.JPG,nature,exposed_rock,Exposed rock,0.248688,clip,1.0
1d0615ea69f5498d80440502147425cd,S7R08485.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
1d0615ea69f5498d80440502147425cd,S7R08485.JPG,scene_type,landscape,Landscape,0.274561,clip,1.0
1d0615ea69f5498d80440502147425cd,S7R08485.JPG,shot_type,wide,Wide view,0.209122,clip,1.0
1d0615ea69f5498d80440502147425cd,S7R08485.JPG,people,no_people,No people,,threshold_rule,1.0
1d0615ea69f5498d80440502147425cd,S7R08485.JPG,nature,penguin,Penguin,0.260794,clip,1.0
1d0615ea69f5498d80440502147425cd,S7R08485.JPG,nature,glacier,Glacier or ice cliff,0.27275,clip,1.0
1d0615ea69f5498d80440502147425cd,S7R08485.JPG,nature,exposed_rock,Exposed rock,0.261294,clip,1.0
1d0615ea69f5498d80440502147425cd,S7R08485.JPG,nature,mountains,Mountains,0.252681,clip,1.0
f4c8ce22b2b8493981205551419d7479,S7R08486.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
f4c8ce22b2b8493981205551419d7479,S7R08486.JPG,scene_type,landscape,Landscape,0.285606,clip,1.0
f4c8ce22b2b8493981205551419d7479,S7R08486.JPG,shot_type,wide,Wide view,0.22639,clip,1.0
f4c8ce22b2b8493981205551419d7479,S7R08486.JPG,people,no_people,No people,,threshold_rule,1.0
f4c8ce22b2b8493981205551419d7479,S7R08486.JPG,nature,penguin,Penguin,0.272277,clip,1.0
f4c8ce22b2b8493981205551419d7479,S7R08486.JPG,nature,sea_ice,Sea ice,0.240558,clip,1.0
f4c8ce22b2b8493981205551419d7479,S7R08486.JPG,nature,glacier,Glacier or ice cliff,0.279783,clip,1.0
f4c8ce22b2b8493981205551419d7479,S7R08486.JPG,nature,exposed_rock,Exposed rock,0.264186,clip,1.0
f4c8ce22b2b8493981205551419d7479,S7R08486.JPG,nature,mountains,Mountains,0.240576,clip,1.0
f4c8ce22b2b8493981205551419d7479,S7R08486.JPG,nature,overcast,Overcast or storm,0.240943,clip,1.0
fa2b038ae4574972b5df6a6f1dff3ae6,S7R08487.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
fa2b038ae4574972b5df6a6f1dff3ae6,S7R08487.JPG,scene_type,landscape,Landscape,0.27057,clip,1.0
fa2b038ae4574972b5df6a6f1dff3ae6,S7R08487.JPG,shot_type,wide,Wide view,0.215496,clip,1.0
fa2b038ae4574972b5df6a6f1dff3ae6,S7R08487.JPG,people,no_people,No people,,threshold_rule,1.0
fa2b038ae4574972b5df6a6f1dff3ae6,S7R08487.JPG,nature,penguin,Penguin,0.260501,clip,1.0
fa2b038ae4574972b5df6a6f1dff3ae6,S7R08487.JPG,nature,seal,Seal,0.249316,clip,1.0
fa2b038ae4574972b5df6a6f1dff3ae6,S7R08487.JPG,nature,snow,Snow,0.243844,clip,1.0
fa2b038ae4574972b5df6a6f1dff3ae6,S7R08487.JPG,nature,glacier,Glacier or ice cliff,0.262771,clip,1.0
fa2b038ae4574972b5df6a6f1dff3ae6,S7R08487.JPG,nature,exposed_rock,Exposed rock,0.258396,clip,1.0
fa2b038ae4574972b5df6a6f1dff3ae6,S7R08487.JPG,nature,overcast,Overcast or storm,0.244383,clip,1.0
fa2b038ae4574972b5df6a6f1dff3ae6,S7R08487.JPG,condition,structural_damage,Structural damage,0.242347,clip,1.0
10174af65dbb4430889dce2709c257cb,S7R08488.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
10174af65dbb4430889dce2709c257cb,S7R08488.JPG,scene_type,landscape,Landscape,0.291906,clip,1.0
10174af65dbb4430889dce2709c257cb,S7R08488.JPG,shot_type,wide,Wide view,0.215915,clip,1.0
10174af65dbb4430889dce2709c257cb,S7R08488.JPG,people,no_people,No people,,threshold_rule,1.0
10174af65dbb4430889dce2709c257cb,S7R08488.JPG,nature,penguin,Penguin,0.260017,clip,1.0
10174af65dbb4430889dce2709c257cb,S7R08488.JPG,nature,seal,Seal,0.246345,clip,1.0
10174af65dbb4430889dce2709c257cb,S7R08488.JPG,nature,snow,Snow,0.251511,clip,1.0
10174af65dbb4430889dce2709c257cb,S7R08488.JPG,nature,sea_ice,Sea ice,0.243354,clip,1.0
10174af65dbb4430889dce2709c257cb,S7R08488.JPG,nature,glacier,Glacier or ice cliff,0.278249,clip,1.0
10174af65dbb4430889dce2709c257cb,S7R08488.JPG,nature,exposed_rock,Exposed rock,0.271424,clip,1.0
10174af65dbb4430889dce2709c257cb,S7R08488.JPG,nature,mountains,Mountains,0.2537,clip,1.0
10174af65dbb4430889dce2709c257cb,S7R08488.JPG,nature,overcast,Overcast or storm,0.257374,clip,1.0
19225dfe67bf47b0b3cd5549cab7cb05,S7R08489.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
19225dfe67bf47b0b3cd5549cab7cb05,S7R08489.JPG,scene_type,landscape,Landscape,0.315982,clip,1.0
19225dfe67bf47b0b3cd5549cab7cb05,S7R08489.JPG,shot_type,wide,Wide view,0.202214,clip,1.0
19225dfe67bf47b0b3cd5549cab7cb05,S7R08489.JPG,people,no_people,No people,,threshold_rule,1.0
19225dfe67bf47b0b3cd5549cab7cb05,S7R08489.JPG,nature,snow,Snow,0.260145,clip,1.0
19225dfe67bf47b0b3cd5549cab7cb05,S7R08489.JPG,nature,sea_ice,Sea ice,0.253316,clip,1.0
19225dfe67bf47b0b3cd5549cab7cb05,S7R08489.JPG,nature,glacier,Glacier or ice cliff,0.245757,clip,1.0
19225dfe67bf47b0b3cd5549cab7cb05,S7R08489.JPG,nature,exposed_rock,Exposed rock,0.265567,clip,1.0
19225dfe67bf47b0b3cd5549cab7cb05,S7R08489.JPG,nature,mountains,Mountains,0.258958,clip,1.0
19225dfe67bf47b0b3cd5549cab7cb05,S7R08489.JPG,nature,overcast,Overcast or storm,0.260767,clip,1.0
19225dfe67bf47b0b3cd5549cab7cb05,S7R08489.JPG,nature,clear_sky,Clear sky,0.256372,clip,1.0
d24b8438dc0b4af1b520168ca4db2d88,S7R08490.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
d24b8438dc0b4af1b520168ca4db2d88,S7R08490.JPG,scene_type,landscape,Landscape,0.28318,clip,1.0
d24b8438dc0b4af1b520168ca4db2d88,S7R08490.JPG,shot_type,wide,Wide view,0.205148,clip,1.0
d24b8438dc0b4af1b520168ca4db2d88,S7R08490.JPG,people,no_people,No people,,threshold_rule,1.0
d24b8438dc0b4af1b520168ca4db2d88,S7R08490.JPG,nature,penguin,Penguin,0.271635,clip,1.0
d24b8438dc0b4af1b520168ca4db2d88,S7R08490.JPG,nature,glacier,Glacier or ice cliff,0.259101,clip,1.0
d24b8438dc0b4af1b520168ca4db2d88,S7R08490.JPG,nature,exposed_rock,Exposed rock,0.268891,clip,1.0
d24b8438dc0b4af1b520168ca4db2d88,S7R08490.JPG,nature,mountains,Mountains,0.253883,clip,1.0
d24b8438dc0b4af1b520168ca4db2d88,S7R08490.JPG,nature,overcast,Overcast or storm,0.249277,clip,1.0
d24b8438dc0b4af1b520168ca4db2d88,S7R08490.JPG,nature,clear_sky,Clear sky,0.252242,clip,1.0
e1b0ae5a80824d5383892df7b3d3ccc3,S7R08491.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
e1b0ae5a80824d5383892df7b3d3ccc3,S7R08491.JPG,scene_type,landscape,Landscape,0.29261,clip,1.0
e1b0ae5a80824d5383892df7b3d3ccc3,S7R08491.JPG,shot_type,wide,Wide view,0.247539,clip,1.0
e1b0ae5a80824d5383892df7b3d3ccc3,S7R08491.JPG,people,no_people,No people,,threshold_rule,1.0
e1b0ae5a80824d5383892df7b3d3ccc3,S7R08491.JPG,nature,penguin,Penguin,0.250556,clip,1.0
e1b0ae5a80824d5383892df7b3d3ccc3,S7R08491.JPG,nature,sea_ice,Sea ice,0.250733,clip,1.0
e1b0ae5a80824d5383892df7b3d3ccc3,S7R08491.JPG,nature,glacier,Glacier or ice cliff,0.263876,clip,1.0
e1b0ae5a80824d5383892df7b3d3ccc3,S7R08491.JPG,nature,exposed_rock,Exposed rock,0.242799,clip,1.0
e1b0ae5a80824d5383892df7b3d3ccc3,S7R08491.JPG,nature,mountains,Mountains,0.256667,clip,1.0
e1b0ae5a80824d5383892df7b3d3ccc3,S7R08491.JPG,nature,overcast,Overcast or storm,0.245596,clip,1.0
aab4e117dc704dc7bda8fa1bf7a41c73,S7R08492.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
aab4e117dc704dc7bda8fa1bf7a41c73,S7R08492.JPG,scene_type,landscape,Landscape,0.281676,clip,1.0
aab4e117dc704dc7bda8fa1bf7a41c73,S7R08492.JPG,shot_type,wide,Wide view,0.235521,clip,1.0
aab4e117dc704dc7bda8fa1bf7a41c73,S7R08492.JPG,people,no_people,No people,,threshold_rule,1.0
aab4e117dc704dc7bda8fa1bf7a41c73,S7R08492.JPG,nature,penguin,Penguin,0.241071,clip,1.0
aab4e117dc704dc7bda8fa1bf7a41c73,S7R08492.JPG,nature,seal,Seal,0.241719,clip,1.0
aab4e117dc704dc7bda8fa1bf7a41c73,S7R08492.JPG,nature,sea_ice,Sea ice,0.257061,clip,1.0
aab4e117dc704dc7bda8fa1bf7a41c73,S7R08492.JPG,nature,glacier,Glacier or ice cliff,0.265575,clip,1.0
aab4e117dc704dc7bda8fa1bf7a41c73,S7R08492.JPG,nature,mountains,Mountains,0.247103,clip,1.0
34bc4e0ada514e849a664e2801e0e440,S7R08493.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
34bc4e0ada514e849a664e2801e0e440,S7R08493.JPG,scene_type,landscape,Landscape,0.253109,clip,1.0
34bc4e0ada514e849a664e2801e0e440,S7R08493.JPG,shot_type,wide,Wide view,0.242982,clip,1.0
34bc4e0ada514e849a664e2801e0e440,S7R08493.JPG,people,no_people,No people,,threshold_rule,1.0
34bc4e0ada514e849a664e2801e0e440,S7R08493.JPG,nature,exposed_rock,Exposed rock,0.241654,clip,1.0
34bc4e0ada514e849a664e2801e0e440,S7R08493.JPG,condition,weathered_timber,Weathered timber,0.263838,clip,1.0
33d8e7418ec2496f8c0ffdb77b86e169,S7R08494.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
33d8e7418ec2496f8c0ffdb77b86e169,S7R08494.JPG,scene_type,landscape,Landscape,0.265278,clip,1.0
33d8e7418ec2496f8c0ffdb77b86e169,S7R08494.JPG,shot_type,wide,Wide view,0.243402,clip,1.0
33d8e7418ec2496f8c0ffdb77b86e169,S7R08494.JPG,people,no_people,No people,,threshold_rule,1.0
33d8e7418ec2496f8c0ffdb77b86e169,S7R08494.JPG,nature,glacier,Glacier or ice cliff,0.24024,clip,1.0
33d8e7418ec2496f8c0ffdb77b86e169,S7R08494.JPG,nature,exposed_rock,Exposed rock,0.242345,clip,1.0
33d8e7418ec2496f8c0ffdb77b86e169,S7R08494.JPG,condition,weathered_timber,Weathered timber,0.265015,clip,1.0
b2a1ff2cce664108ab065c5830d1e990,S7R08495.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
b2a1ff2cce664108ab065c5830d1e990,S7R08495.JPG,scene_type,landscape,Landscape,0.265845,clip,1.0
b2a1ff2cce664108ab065c5830d1e990,S7R08495.JPG,shot_type,wide,Wide view,0.225017,clip,1.0
b2a1ff2cce664108ab065c5830d1e990,S7R08495.JPG,people,no_people,No people,,threshold_rule,1.0
b2a1ff2cce664108ab065c5830d1e990,S7R08495.JPG,nature,snow,Snow,0.242357,clip,1.0
00bfc1ad3cae45b1beedf00d2a7c5210,S7R08496.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
00bfc1ad3cae45b1beedf00d2a7c5210,S7R08496.JPG,scene_type,landscape,Landscape,0.256995,clip,1.0
00bfc1ad3cae45b1beedf00d2a7c5210,S7R08496.JPG,shot_type,wide,Wide view,0.235919,clip,1.0
00bfc1ad3cae45b1beedf00d2a7c5210,S7R08496.JPG,people,no_people,No people,,threshold_rule,1.0
4f6f3b9e3d4f400b992de84d30e60349,S7R08497.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
4f6f3b9e3d4f400b992de84d30e60349,S7R08497.JPG,scene_type,landscape,Landscape,0.249332,clip,1.0
4f6f3b9e3d4f400b992de84d30e60349,S7R08497.JPG,shot_type,wide,Wide view,0.243076,clip,1.0
4f6f3b9e3d4f400b992de84d30e60349,S7R08497.JPG,people,no_people,No people,,threshold_rule,1.0
85b0e9c224274af0bc0746a49ed3b1c8,S7R08498.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
85b0e9c224274af0bc0746a49ed3b1c8,S7R08498.JPG,scene_type,landscape,Landscape,0.274465,clip,1.0
85b0e9c224274af0bc0746a49ed3b1c8,S7R08498.JPG,shot_type,wide,Wide view,0.243221,clip,1.0
85b0e9c224274af0bc0746a49ed3b1c8,S7R08498.JPG,people,no_people,No people,,threshold_rule,1.0
221cf524e1594252bca76d924444195d,S7R08499.JPG,site,base_w,"Base W, Detaille Island",,directory_path,1.0
221cf524e1594252bca76d924444195d,S7R08499.JPG,scene_type,landscape,Landscape,0.216215,clip,1.0
221cf524e1594252bca76d924444195d,S7R08499.JPG,shot_type,detail,Detail,0.206885,clip,1.0
